,0,1,2
296,e3db859e-a8bb-4c6e-945f-1013051d880e,When am I going to get my refund posted back in my debit card,"{'recipient': {'id': 'e3db859e-a8bb-4c6e-945f-1013051d880e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
297,e55ea50b-b17a-471e-899c-85bbb545d1d1,"if you cancel a subscripion, will I be charged a fee","{'recipient': {'id': 'e55ea50b-b17a-471e-899c-85bbb545d1d1'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
298,e74e69b8-d2a6-4179-8696-d480d8db7334,I am getting charged for adobe stock every fortnight $39.99 which i never signed up to!!!!!!,"{'recipient': {'id': 'e74e69b8-d2a6-4179-8696-d480d8db7334'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Help with a product', 'payload': 'Help with a product'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
299,e8a24e83-cf92-465e-90bd-43ceb00021ca,I was understood we the plan would cost 14.99 per month charge on a monthly bases is this correct because the next billing shows 23.88 May 7 2019,"{'recipient': {'id': 'e8a24e83-cf92-465e-90bd-43ceb00021ca'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'One dollar charge', 'payload': 'One dollar charge'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
300,e8ccd381-6b89-4d0c-81cb-ab135484f92a,I just noticed that back in October Adobe started charging me more.  How come I was taken of the Educator Option?  I am still a teacher....,"{'recipient': {'id': 'e8ccd381-6b89-4d0c-81cb-ab135484f92a'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
301,e963bcf9-d669-4f25-a3ad-a2589099163b,Payments,"{'recipient': {'id': 'e963bcf9-d669-4f25-a3ad-a2589099163b'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
302,eadb8c86-2676-4702-8a0b-378dcf8f6082,"I tried to cancel plan a few months ago and it said that I'd have 2 months for free before it fully cancels. So I checked today and it says it is going to charge me again on 5th May, even though I tried to cancel it.","{'recipient': {'id': 'eadb8c86-2676-4702-8a0b-378dcf8f6082'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
303,eaefee8e-9530-4e4c-8f3a-6dc71f89a55e,Hi my credit card keeps getting charged each month and I don?t understand why,"{'recipient': {'id': 'eaefee8e-9530-4e4c-8f3a-6dc71f89a55e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
304,ec06afd5-7635-4f2a-a53d-88b86c7e974d,"I agreed to install adobe Pro Dc for a free month trial & after the first 4 days I cancelled it however money still was taken from my bank account & now they are saying I have this month outstanding,  can you please refund the amount that never should've been withdrawn from me & cancel this plan thank you","{'recipient': {'id': 'ec06afd5-7635-4f2a-a53d-88b86c7e974d'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
305,ec556bf4-0125-4baa-94a4-3dea416a4794,I was charged twice?,"{'recipient': {'id': 'ec556bf4-0125-4baa-94a4-3dea416a4794'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
306,edcd2dab-230f-4162-8146-e12772684423,I accidentally purchased the whole suite when I was going to do some trials is there a way to cancel my subscription and get my money back?,"{'recipient': {'id': 'edcd2dab-230f-4162-8146-e12772684423'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
307,ede8a4b1-f0bc-4c21-a832-b2c9f2dfe2cf,,
308,ee15c21a-6151-4bd9-9e06-9afde353be47,"Hey. I want a refund for the subscription I cancelled today with PremierePro. I cancelled this subscription earlier, but for some reason the funds were charged today and I had to cancel the subscription again. I would like to return the funds, as I do not intend to use them in the future.","{'recipient': {'id': 'ee15c21a-6151-4bd9-9e06-9afde353be47'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
309,ef9b5e19-51cf-4789-8b7d-2d1bd529bcc9,? want to give back program,"{'recipient': {'id': 'ef9b5e19-51cf-4789-8b7d-2d1bd529bcc9'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
310,f02ae556-8f38-4ee5-be36-102067b1afbf,"hello, i cancelled my trial before the end date and received confirmation that it had been cancelled, but i just got charged for a monthly subscription","{'recipient': {'id': 'f02ae556-8f38-4ee5-be36-102067b1afbf'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Switch to a different plan', 'payload': 'Switch to a different plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
311,f0d00b6d-f14b-4bbe-badc-4116b5cca201,Hello Mani,"{'recipient': {'id': 'f0d00b6d-f14b-4bbe-badc-4116b5cca201'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
312,f0f77b91-78c1-4441-ba10-15d55744bd75,"I have had my education status verified, and I just want to make sure that my automatic payment will go through with the student discount.","{'recipient': {'id': 'f0f77b91-78c1-4441-ba10-15d55744bd75'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Setup or update a payment method', 'payload': 'Setup or update a payment method'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
313,f1f5c289-ec25-49f8-b17e-1f743e767746,"Hello my name is Jessica i have had and adobe account for about two years now and i am currently a student, it had charged my the student prices up until the summer and now when i try and change it back it is still chargig me 56 a month","{'recipient': {'id': 'f1f5c289-ec25-49f8-b17e-1f743e767746'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
314,f262be81-c80c-4bf1-ad54-87864ee503ce,I'm unable to download monthly invoices,"{'recipient': {'id': 'f262be81-c80c-4bf1-ad54-87864ee503ce'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
315,f3e1a6ec-b5f5-4446-bbe8-6e149c3b142c,I would like to cancel my free trial period. this app is not working for me.  how do cancel without billing?,"{'recipient': {'id': 'f3e1a6ec-b5f5-4446-bbe8-6e149c3b142c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
316,f539650b-0245-4ff5-8e05-0745d7737db9,"Good afternoon, my company is tax exempt and I need to have the $1.73 that was paid in taxes for the yearly membership to be refunded. Could you please assist?","{'recipient': {'id': 'f539650b-0245-4ff5-8e05-0745d7737db9'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
317,f5f96934-d65f-49a7-bfed-b65a5129d18a,Yes i have the 10 assets a month plan and i was charged this May 7th but i still don't have access to download 10 assets yet,"{'recipient': {'id': 'f5f96934-d65f-49a7-bfed-b65a5129d18a'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Switch to a different plan', 'payload': 'Switch to a different plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
318,f64efa25-38be-4e22-82db-a7867541c590,,
319,f679a316-71cb-41cd-bc52-fa5b050fe1ce,I forgot to cancel my trail period,"{'recipient': {'id': 'f679a316-71cb-41cd-bc52-fa5b050fe1ce'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
320,f72d263e-3fa9-4fd1-b635-2577f4af1457,I want a refund,"{'recipient': {'id': 'f72d263e-3fa9-4fd1-b635-2577f4af1457'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
321,f8508334-5130-4e1e-b003-0bf18a4f6085,"Hi there, I am a college student  and a happy Adobe customer (I have a creative cloud subscription that I love). However, I accidentally forgot to cancel my Adobe Stock subscription after the free trial. Is there any chance you would be willing to refund me for this charge of $31.34? I apologize for the inconvenience and fully understand the charge was my fault. This money means a lot to me and I would greatly appreciate your help.","{'recipient': {'id': 'f8508334-5130-4e1e-b003-0bf18a4f6085'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
